location,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total,Sunshine Duration
unit,°C,mm,%,km/h,°,%,min
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total,Basel Sunshine Duration
20230325T0100,9.480246,0.0,75.4815,16.92383,231.91122,97.0,0.0
20230325T0200,9.0602455,0.1,73.05848,18.79255,233.56915,70.0,0.0
20230325T0300,8.030246,0.2,77.81109,17.673029,236.63364,41.0,0.0
20230325T0400,7.2402453,0.3,82.60344,17.673029,236.63364,72.0,0.0
20230325T0500,7.6202455,0.5,85.30372,16.92383,231.91122,48.0,0.0
20230325T0600,7.730245,0.1,84.95989,16.29174,225.0,87.0,4.6181817
20230325T0700,8.120246,0.4,83.59615,18.089775,222.5805,91.0,4.8484864
20230325T0800,8.620245,0.6,82.160736,23.051247,231.3402,97.0,1.2121224
20230325T0900,8.680245,0.8,83.14711,22.97522,234.56668,90.0,5.454544
20230325T1000,9.510245,0.7,80.59182,20.674156,234.92624,56.0,26.060608
20230325T1100,10.770246,0.2,75.345116,23.675304,241.87627,43.0,33.939392
20230325T1200,11.160245,0.1,70.36753,24.675106,246.8014,45.0,32.727272
20230325T1300,12.130245,0.1,64.25581,23.73271,247.71442,34.0,39.39394
20230325T1400,12.590245,0.1,62.682865,23.210928,246.21799,51.0,29.09091
20230325T1500,12.460245,0.5,64.46731,22.59699,247.52057,40.0,35.757576
20230325T1600,11.880245,0.2,68.44547,19.966211,244.359,34.0,39.39394
20230325T1700,11.460245,0.0,67.221436,16.676977,237.3391,23.0,46.060608
20230325T1800,10.500245,0.0,69.59546,15.496736,239.26453,25.0,38.15859
20230325T1900,10.420245,0.0,67.93868,11.988594,228.65222,33.0,0.0
20230325T2000,10.020246,0.0,69.152885,9.686609,221.98721,27.0,0.0
20230325T2100,9.930245,0.0,69.52385,7.0911775,203.9625,25.0,0.0
20230325T2200,8.930245,0.0,76.394005,6.439876,206.56505,68.0,0.0
20230325T2300,8.950245,0.0,77.20455,6.28713,203.62938,80.0,0.0
20230326T0000,8.910245,0.0,78.0125,5.506941,191.30994,87.0,0.0
20230326T0100,8.340245,0.0,81.038124,6.162207,186.70984,98.0,0.0
20230326T0200,8.390245,0.0,82.70374,5.4119864,176.18593,100.0,0.0
20230326T0300,8.380245,0.0,83.107124,7.072878,165.25644,97.0,0.0
20230326T0400,8.290245,0.0,86.27852,7.0911775,156.0375,100.0,0.0
20230326T0500,8.340245,0.1,86.16437,7.289445,147.09476,97.0,0.0
20230326T0600,8.530246,0.1,87.57001,8.766573,160.82098,86.0,5.272223
20230326T0700,9.220245,0.6,87.94247,15.273505,188.1301,56.0,26.060608
20230326T0800,10.090245,0.2,82.533325,18.864824,221.90594,68.0,18.78788
20230326T0900,10.340245,0.6,78.73434,24.472057,243.81189,41.0,35.151512
20230326T1000,11.530245,0.0,66.95613,21.518847,252.47443,45.0,32.727272
20230326T1100,12.490245,0.0,58.25436,21.413193,243.00417,79.0,12.121214
20230326T1200,12.600245,0.0,56.543804,20.497883,239.3814,96.0,1.8181801
20230326T1300,12.0602455,0.5,60.525784,20.774214,242.10274,100.0,0.0
20230326T1400,9.130245,1.1,72.40633,18.39878,239.42078,94.0,3.0303025
20230326T1500,7.9902453,0.4,80.53301,19.386593,238.67131,43.0,33.939392
20230326T1600,8.690246,0.4,76.6205,18.837322,243.92465,33.0,39.999996
20230326T1700,7.900245,0.0,80.46285,15.042659,248.9625,35.0,38.78788
20230326T1800,7.1802454,0.0,85.190834,14.039999,247.38013,55.0,23.325924
20230326T1900,6.480245,0.0,89.02841,10.514218,231.95296,72.0,0.0
20230326T2000,6.540245,0.0,87.36068,9.085988,213.69006,41.0,0.0
20230326T2100,6.6202455,0.0,87.12386,9.220499,218.65982,62.0,0.0
20230326T2200,6.3402452,0.0,89.89506,7.42159,230.90614,55.0,0.0
20230326T2300,6.5302453,0.0,89.72309,8.669949,228.36647,68.0,0.0
20230327T0000,6.690245,0.2,90.30486,9.107359,251.56506,91.0,0.0
20230327T0100,6.9102454,0.3,90.829865,10.661107,281.68936,94.0,0.0
20230327T0200,6.960245,0.4,90.07602,12.979984,303.69006,87.0,0.0
20230327T0300,6.860245,0.4,87.7636,13.755579,317.1211,57.0,0.0
20230327T0400,6.520245,0.3,84.690445,14.480773,325.1247,48.0,0.0
20230327T0500,6.2002454,0.1,84.112,15.315873,330.42218,59.0,0.0
20230327T0600,5.540245,0.0,81.8941,15.463246,335.22485,67.0,13.635018
20230327T0700,5.170245,0.0,75.82525,14.372974,337.93213,46.0,32.121212
20230327T0800,4.7402453,0.0,71.19705,13.779114,340.14478,61.0,23.030302
20230327T0900,5.0602455,0.0,63.978333,14.345898,342.47443,39.0,36.36364
20230327T1000,5.2202454,0.0,61.377052,12.55879,332.70044,39.0,36.36364
20230327T1100,6.3702455,0.0,47.021782,12.72283,334.8852,63.0,21.818182
20230327T1200,6.940245,0.0,43.956444,12.879752,333.43497,89.0,6.060605
20230327T1300,7.3002453,0.2,44.000732,13.281023,327.17145,89.0,6.060605
20230327T1400,7.0802455,0.0,45.318092,12.768586,319.57394,61.0,23.030302
20230327T1500,7.0702453,0.0,46.80924,13.246826,317.2026,62.0,22.424244
20230327T1600,6.920245,0.0,50.146824,12.218805,315.0,57.0,25.454548
20230327T1700,6.250245,0.0,56.50086,10.514218,308.04706,48.0,30.90909
20230327T1800,5.0702453,0.0,65.31552,7.5942082,301.42957,36.0,34.310604
20230327T1900,4.4502454,0.0,71.55351,6.489992,289.44003,41.0,0.0
20230327T2000,3.3502455,0.1,80.38687,5.937272,284.03625,31.0,0.0
20230327T2100,3.0702453,0.2,82.36057,6.489992,273.17984,27.0,0.0
20230327T2200,2.6102452,0.0,86.22646,6.618519,225.0,19.0,0.0
20230327T2300,2.0602455,0.0,88.775986,7.653705,221.18593,16.0,0.0
20230328T0000,1.9702454,0.0,87.41654,7.42159,219.09386,10.0,0.0
20230328T0100,1.9602454,0.0,87.096634,6.9153743,218.65982,8.0,0.0
20230328T0200,2.0302453,0.0,86.85069,4.452954,194.03624,8.0,0.0
20230328T0300,0.3902454,0.0,89.981575,4.1046314,164.74487,6.0,0.0
20230328T0400,-1.0297546,0.0,92.41952,3.0758414,159.44395,3.0,0.0
20230328T0500,-1.8497547,0.0,94.09516,2.0991426,149.03624,2.0,0.0
20230328T0600,-0.39975458,0.0,93.29605,1.5273507,135.0,2.0,43.323402
20230328T0700,2.3302455,0.0,89.321976,3.096837,125.537674,7.0,55.757576
20230328T0800,4.4802456,0.0,80.740776,4.1046314,127.874985,18.0,49.090908
20230328T0900,6.130245,0.0,70.41173,4.8433046,131.98721,9.0,54.545452
20230328T1000,7.3102455,0.0,57.802532,4.1046314,127.874985,74.0,15.151516
20230328T1100,8.190246,0.0,51.76705,4.198285,149.03624,95.0,2.4242413
20230328T1200,9.160245,0.0,47.930893,4.829907,153.43495,93.0,3.6363637
20230328T1300,9.920245,0.0,44.600872,5.4833565,156.8014,94.0,3.0303025
20230328T1400,10.760245,0.0,42.157745,7.42159,157.16635,7.0,55.757576
20230328T1500,11.040245,0.0,40.889145,7.628263,160.70996,11.0,53.333332
20230328T1600,11.000245,0.0,42.985767,8.225035,156.8014,31.0,41.21212
20230328T1700,10.120245,0.0,52.09157,5.8048253,150.25511,90.0,5.454544
20230328T1800,9.010245,0.0,55.05154,6.193674,144.46231,95.0,2.2363627
20230328T1900,8.330246,0.1,59.098114,5.00128,149.74356,98.0,0.0
20230328T2000,7.8702455,0.4,65.03784,4.896529,162.89728,94.0,0.0
20230328T2100,7.920245,0.2,66.08769,7.491114,144.78241,82.0,0.0
20230328T2200,8.470245,0.2,66.073326,9.0,143.1301,83.0,0.0
20230328T2300,8.600245,0.0,67.39051,8.209263,164.74487,92.0,0.0
20230329T0000,8.510245,0.0,71.36704,7.2805495,171.46924,96.0,0.0
20230329T0100,8.450246,0.0,73.76943,5.4119864,176.18593,69.0,0.0
20230329T0200,8.090245,0.0,75.38892,6.162207,173.29016,96.0,0.0
20230329T0300,8.030246,0.2,74.37097,6.489992,176.82018,91.0,0.0
20230329T0400,8.110246,0.0,73.65201,6.130579,183.36646,77.0,0.0
20230329T0500,8.000245,0.0,73.84001,6.130579,183.36646,71.0,0.0
20230329T0600,8.270246,0.0,73.05928,7.2805495,171.46924,93.0,2.8030305
20230329T0700,9.3102455,0.0,70.37915,8.28,180.0,97.0,1.2121224
20230329T0800,10.600245,0.1,64.665985,9.422101,186.58194,98.0,0.6060612
20230329T0900,12.020246,0.2,59.292618,10.594036,189.78241,94.0,3.0303025
20230329T1000,13.760245,0.0,54.892937,9.0,180.0,79.0,12.121214
20230329T1100,15.970245,0.0,48.349304,12.55879,207.29958,95.0,2.4242413
20230329T1200,17.500246,0.1,44.098892,15.03835,222.08917,87.0,7.2727275
20230329T1300,18.460245,0.0,41.271168,17.566378,225.83032,84.0,9.090908
20230329T1400,19.520245,0.0,39.29853,17.10284,229.2679,90.0,5.454544
20230329T1500,19.710245,0.0,40.046165,15.03835,227.91084,74.0,15.151516
20230329T1600,18.970245,0.0,46.022896,11.090103,215.75389,93.0,3.6363637
20230329T1700,17.750246,0.0,50.94662,8.209263,195.25513,98.0,0.6060612
20230329T1800,16.230246,0.0,54.60083,8.12197,167.19574,99.0,0.0
20230329T1900,15.520246,0.4,60.417976,10.8955765,172.40535,95.0,0.0
20230329T2000,14.740245,0.0,65.882904,11.901798,176.53177,98.0,0.0
20230329T2100,14.290245,0.0,67.928154,12.245294,178.31532,91.0,0.0
20230329T2200,15.420245,0.0,62.28097,11.879999,180.0,87.0,0.0
20230329T2300,15.050245,0.0,64.17923,10.464798,176.05481,98.0,0.0
20230330T0000,14.500245,0.0,68.343605,10.440001,180.0,98.0,0.0
20230330T0100,13.800245,0.1,73.051414,11.659777,171.11934,94.0,0.0
20230330T0200,13.070246,0.0,79.532364,10.8955765,172.40535,59.0,0.0
20230330T0300,12.890245,0.0,80.15291,12.324414,173.29016,77.0,0.0
20230330T0400,12.760245,0.0,80.18818,10.308831,167.90524,76.0,0.0
20230330T0500,12.800245,0.0,81.01073,6.28713,166.75948,71.0,0.0
20230330T0600,13.420245,0.0,76.52956,6.28713,203.62938,38.0,29.750336
20230330T0700,14.380245,0.1,72.3237,15.496736,239.26453,66.0,19.999998
20230330T0800,14.320246,0.5,71.679054,14.693999,239.03625,33.0,39.999996
20230330T0900,13.920245,0.3,76.8711,15.7908325,226.84761,26.400002,44.0
20230330T1000,14.270246,0.0,78.0199,14.982228,234.78241,71.0,16.969696
20230330T1100,14.360246,0.1,74.851555,17.072504,227.56378,70.0,17.575756
20230330T1200,14.880245,0.1,69.35639,20.88,226.39719,58.0,24.848484
20230330T1300,15.430245,0.0,61.52224,23.966375,237.26477,30.0,41.81818
20230330T1400,16.140245,0.0,54.652245,22.17144,237.60016,27.0,43.636364
20230330T1500,16.540245,0.0,50.297943,19.770523,236.88866,19.0,48.484848
20230330T1600,16.670246,0.0,48.58128,16.75064,241.78264,25.0,44.848488
20230330T1700,16.140245,0.0,49.078842,13.397612,239.30028,33.0,39.999996
20230330T1800,14.410245,0.0,53.286186,9.885262,236.88866,18.0,47.61818
20230330T1900,12.710245,0.0,61.113693,9.449572,220.36453,29.400002,0.0
20230330T2000,12.540245,0.0,62.539818,7.9932976,187.76517,35.0,0.0
20230330T2100,12.440246,0.0,65.138504,6.849467,183.01279,30.000002,0.0
20230330T2200,12.410245,0.0,67.38346,7.771331,193.3925,80.0,0.0
20230330T2300,12.290245,0.0,69.24716,6.87779,186.009,61.0,0.0
20230331T0000,12.290245,0.0,70.64644,7.072878,194.74356,94.0,0.0
20230331T0100,11.800245,0.0,75.78673,7.072878,194.74356,50.0,0.0
20230331T0200,11.680245,0.0,78.72885,7.172949,162.47443,64.0,0.0
20230331T0300,11.200245,0.2,81.89502,9.021574,151.38954,75.0,0.0
20230331T0400,11.370245,1.1,81.75084,9.693296,148.67131,75.0,0.0
20230331T0500,11.790245,0.8,82.42217,10.853866,174.28941,93.0,0.0
20230331T0600,12.650246,1.3,77.341484,18.504139,217.09283,43.0,28.461952
20230331T0700,13.370245,0.8,74.17159,23.47741,234.3602,50.0,29.69697
20230331T0800,14.160245,1.4,69.49171,25.49908,239.45242,47.0,31.51515
20230331T0900,14.210245,0.0,63.67861,26.407907,242.38698,51.0,29.09091
20230331T1000,13.920245,1.4,58.134155,24.387178,238.89119,51.0,29.09091
20230331T1100,14.550245,0.3,54.8743,30.432245,242.52557,56.0,26.060608
20230331T1200,12.620245,1.4,68.508575,32.096577,246.88579,48.0,30.90909
20230331T1300,13.470245,0.0,55.90414,28.694056,246.32947,48.0,30.90909
20230331T1400,12.450245,0.7,63.617832,27.238941,240.72475,61.0,23.030302
20230331T1500,11.700245,0.0,66.99386,23.34455,243.43495,65.0,20.60606
20230331T1600,11.820246,0.0,63.91425,19.914215,229.39871,50.0,29.69697
20230331T1700,11.780245,0.0,60.030853,21.710716,229.70786,59.0,24.242424
20230331T1800,10.120245,0.1,72.29695,20.592503,233.53076,88.0,6.6277776
20230331T1900,10.110246,0.0,72.54808,20.188908,230.06363,82.0,0.0
20230331T2000,10.120245,0.0,72.24643,20.898613,227.79271,69.0,0.0
20230331T2100,9.940246,0.1,74.10304,21.142147,227.07004,62.0,0.0
20230331T2200,9.200245,0.6,77.89707,18.584509,224.21518,68.0,0.0
20230331T2300,8.800245,0.2,82.759415,20.421871,220.71085,91.0,0.0
20230401T0000,8.740245,0.1,84.43544,21.638964,224.32596,90.0,0.0
20230401T0100,9.040245,0.2,81.87717,22.493519,230.19443,74.0,0.0
20230401T0200,8.880245,0.3,80.61025,22.26477,230.90614,72.0,0.0
20230401T0300,8.690246,0.3,80.75078,21.94524,228.9909,77.0,0.0
20230401T0400,8.630245,0.3,80.79825,22.42427,227.60257,78.0,0.0
20230401T0500,8.430245,0.5,83.11381,22.91026,225.0,77.0,0.0
20230401T0600,8.690246,0.3,83.844925,23.1774,223.11182,98.0,0.5287884
20230401T0700,8.860246,0.4,82.71004,23.166216,225.62961,89.0,6.060605
20230401T0800,8.640245,0.5,82.91069,20.371038,226.4321,92.0,4.242425
20230401T0900,8.730246,0.6,82.6924,23.838959,231.74557,88.0,6.666666
20230401T1000,9.150246,0.6,85.24873,23.199759,228.14496,98.0,0.6060612
20230401T1100,9.920245,0.4,85.4561,22.545315,231.48308,100.0,0.0
20230401T1200,10.630245,0.4,81.81651,21.868332,237.09476,100.0,0.0
20230401T1300,10.620245,0.4,77.64568,18.472595,236.92932,98.0,0.6060612
20230401T1400,10.910245,0.2,78.28391,17.782686,238.24052,94.0,3.0303025
20230401T1500,11.330245,0.2,77.97571,17.709658,243.43495,92.0,4.242425
20230401T1600,11.010245,0.7,77.7632,13.830749,231.3402,93.0,3.6363637
20230401T1700,9.960245,0.0,82.91463,12.599998,233.1301,47.0,31.51515
20230401T1800,9.120245,0.0,84.13244,10.195057,222.1376,45.0,32.727272
20230401T1900,8.5602455,0.0,85.35626,9.449572,229.63547,25.0,0.8346802
20230401T2000,8.230246,0.0,85.91269,9.0,233.1301,47.0,0.0
20230401T2100,8.070246,0.0,86.73514,9.726664,231.009,47.0,0.0
20230401T2200,7.8202453,0.0,88.046104,8.913181,223.36343,29.0,0.0
20230401T2300,8.010245,0.0,87.942924,9.931042,223.5312,62.0,0.0
20230402T0000,7.9702454,0.0,88.551834,9.220499,218.65982,60.0,0.0
20230402T0100,7.880245,0.0,89.2841,8.587338,213.02386,61.0,0.0
20230402T0200,7.770245,0.0,89.646835,8.891343,211.75949,98.0,0.0
20230402T0300,7.710245,0.2,89.82848,8.891343,211.75949,95.0,0.0
20230402T0400,7.150245,0.3,91.86738,8.0899935,212.27565,90.0,0.0
20230402T0500,7.0802455,0.2,91.734344,8.049845,206.56505,99.0,0.0
20230402T0600,7.540245,0.3,91.3239,9.107359,198.43495,99.0,0.0
20230402T0700,8.250245,0.2,88.70164,11.681987,213.69006,98.0,0.6060612
20230402T0800,9.010245,0.2,85.35017,9.686609,228.01279,98.0,0.6060612
20230402T0900,9.710245,0.3,81.46248,9.19939,239.42078,98.0,0.6060612
20230402T1000,10.050245,0.2,79.45433,9.504272,232.69606,54.0,27.272726
20230402T1100,10.220245,0.2,75.14213,9.659814,243.43495,70.0,17.575756
20230402T1200,10.570246,0.1,72.89084,8.225035,246.8014,56.0,26.060608
20230402T1300,11.120245,0.0,68.568504,7.771331,256.6075,54.0,27.272726
20230402T1400,11.730246,0.0,65.98086,7.208994,272.8624,34.0,39.39394
20230402T1500,12.020246,0.0,65.40563,8.209263,285.25513,41.0,35.151512
20230402T1600,11.930245,0.0,67.18476,5.692099,304.69516,74.0,15.151516
20230402T1700,11.410245,0.0,71.40231,5.95906,334.98312,91.0,4.8484864
20230402T1800,9.200245,0.5,83.158264,4.6102495,321.3402,50.0,29.69697
20230402T1900,8.930245,0.0,86.34989,4.829907,333.43497,53.0,1.1771044
20230402T2000,8.650246,0.0,91.28275,6.9899354,348.11133,75.0,0.0
20230402T2100,8.430245,0.1,92.85063,8.287822,2.4895477,84.0,0.0
20230402T2200,8.140245,0.0,94.965294,10.086427,2.045395,92.0,0.0
20230402T2300,7.710245,0.1,93.90088,11.367109,10.954056,100.0,0.0
20230403T0000,7.3202453,0.0,91.56114,12.245293,24.304535,98.0,0.0
20230403T0100,6.6402454,0.0,88.54529,11.753877,27.349869,95.0,0.0
20230403T0200,5.9502454,0.0,85.765816,10.30883,24.775131,91.0,0.0
20230403T0300,5.3702455,0.0,83.524414,9.565437,19.798859,80.0,0.0
20230403T0400,4.8702455,0.0,81.67786,9.360001,22.619858,62.0,0.0
20230403T0500,4.4602456,0.0,81.02968,8.854829,26.565033,68.0,0.0
20230403T0600,4.400245,0.0,80.20481,9.693296,31.32869,64.0,19.921717
20230403T0700,4.610245,0.0,76.10717,12.984975,43.876694,79.0,12.121214
20230403T0800,5.3102455,0.0,68.81452,13.551501,50.389297,77.0,13.333332
20230403T0900,5.8902454,0.0,63.155457,14.05845,50.194427,66.0,19.999998
20230403T1000,6.8702455,0.0,57.811043,12.738099,47.29059,87.0,7.2727275
20230403T1100,7.3202453,0.0,54.700985,13.830749,51.34018,91.0,4.8484864
20230403T1200,7.9902453,0.0,52.6727,14.336861,51.115494,91.0,4.8484864
20230403T1300,8.210245,0.0,53.281673,15.281989,46.909134,90.0,5.454544
20230403T1400,8.190246,0.0,52.96333,16.299694,43.210068,91.0,4.8484864
20230403T1500,8.010245,0.0,52.67842,16.800856,44.999985,89.0,6.060605
20230403T1600,7.5102453,0.0,53.515724,16.299694,46.789917,71.0,16.969696
20230403T1700,7.0902452,0.0,54.47482,15.349684,39.289413,81.0,10.909091
20230403T1800,6.3502455,0.0,54.792816,14.021525,29.19748,59.0,24.242424
20230403T1900,5.7002454,0.0,57.023712,13.363711,27.255325,43.0,2.2343435
20230403T2000,4.8502455,0.0,58.908607,12.594856,30.963745,15.0,0.0
20230403T2100,3.7502456,0.0,62.145874,11.4862,32.195724,1.0,0.0
20230403T2200,2.9302454,0.0,62.825275,11.988594,41.347763,0.0,0.0
20230403T2300,2.3802454,0.0,62.257805,10.97262,41.009094,0.0,0.0
20230404T0000,1.9902455,0.0,61.96718,11.019764,38.367477,0.0,0.0
20230404T0100,1.2802454,0.0,63.500256,10.233123,39.2894,0.0,0.0
20230404T0200,0.7502454,0.0,65.479385,8.669949,41.63353,0.0,0.0
20230404T0300,0.020245433,0.0,68.41727,8.209263,37.87497,0.0,0.0
20230404T0400,-0.65975463,0.0,71.08435,8.4963045,36.38434,0.0,0.0
20230404T0500,-1.2797546,0.0,73.66172,7.9932966,35.837646,0.0,0.0
20230404T0600,0.1802454,0.0,69.50581,8.714677,38.290146,0.0,58.366665
20230404T0700,2.0602455,0.0,61.84456,10.948973,43.66777,0.0,60.0
20230404T0800,3.5702453,0.0,56.557846,13.779114,56.725105,0.3,59.81818
20230404T0900,5.1602454,0.0,51.18929,13.979872,55.491463,0.0,60.0
20230404T1000,6.480245,0.0,48.790726,12.599998,53.130096,2.4,58.545456
20230404T1100,7.6202455,0.0,45.51723,13.746156,44.999985,0.90000004,59.454544
20230404T1200,8.580245,0.0,44.326508,14.529915,41.987213,0.0,60.0
20230404T1300,9.330245,0.0,42.00266,14.76439,44.999985,0.0,60.0
20230404T1400,9.710245,0.0,39.87792,14.264361,47.045395,0.0,60.0
20230404T1500,9.760245,0.0,39.238968,14.264361,42.954575,0.0,60.0
20230404T1600,9.500245,0.0,39.04059,13.246826,47.20259,0.0,60.0
20230404T1700,8.620245,0.0,42.25886,10.195057,47.862396,0.0,60.0
20230404T1800,5.880245,0.0,52.41555,7.653705,41.18593,0.0,60.0
20230404T1900,4.110245,0.0,59.372692,8.209263,37.87497,2.0,5.274579
20230404T2000,2.8302455,0.0,64.81455,8.161764,48.576324,2.0,0.0
20230404T2100,1.6102453,0.0,70.09476,7.928177,50.527527,6.0,0.0
20230404T2200,1.0702454,0.0,72.277435,9.178235,64.440025,11.0,0.0
20230404T2300,0.5802454,0.0,73.657616,8.854829,63.43495,23.0,0.0
20230405T0000,0.11024541,0.0,75.01989,7.42159,75.96376,48.0,0.0
20230405T0100,0.1202454,0.0,76.21945,5.771239,86.42367,78.0,0.0
20230405T0200,0.6102454,0.0,75.970406,4.1046314,74.74488,93.0,0.0
20230405T0300,0.5802454,0.0,75.96462,3.6,53.130096,95.0,0.0
20230405T0400,-0.33975458,0.0,79.23766,5.00128,30.256424,19.0,0.0
20230405T0500,-0.9197546,0.0,82.36705,5.154415,24.775131,12.0,0.2489899
20230405T0600,-0.6697546,0.0,86.58514,3.396233,32.005356,5.0,56.9697
20230405T0700,2.2102454,0.0,72.14145,2.9024127,29.744873,14.0,51.51515
20230405T0800,4.2502456,0.0,58.834103,4.829907,26.565033,16.0,50.303032
20230405T0900,5.8502455,0.0,51.54769,5.991594,32.735214,19.0,48.484848
20230405T1000,7.2602453,0.0,46.93731,5.5887027,14.931412,26.0,44.242424
20230405T1100,8.3102455,0.0,45.01377,5.937272,14.03624,17.0,49.696968
20230405T1200,9.230246,0.0,42.382816,5.2416787,15.945404,0.0,60.0
20230405T1300,9.920245,0.0,39.8828,4.3349743,4.7636414,0.0,60.0
20230405T1400,10.5602455,0.0,38.00571,4.73506,351.25385,0.0,60.0
20230405T1500,10.770246,0.0,36.36521,5.1544156,347.90524,0.0,60.0
20230405T1600,10.580245,0.0,36.719505,5.937272,345.96375,21.0,47.272724
20230405T1700,9.770246,0.0,38.42299,4.73506,351.25385,17.0,49.696968
20230405T1800,5.8102455,0.0,57.054047,6.4799995,360.0,0.0,60.0
20230405T1900,3.2802453,0.0,67.54476,7.6367526,8.130096,1.0,6.731313
20230405T2000,3.4702454,0.0,66.343765,7.69592,10.7842865,0.0,0.0
20230405T2100,3.2302456,0.0,65.59674,5.815978,21.801407,1.0,0.0
20230405T2200,3.5802455,0.0,64.66156,3.671294,11.309921,0.0,0.0
20230405T2300,3.4802456,0.0,64.78174,1.0182338,135.0,2.0,0.0
20230406T0000,2.6202455,0.0,67.38939,2.5455842,171.8699,3.0,0.0
20230406T0100,1.0702454,0.0,72.38622,3.671294,168.69006,1.0,0.0
20230406T0200,-0.2697546,0.0,78.47789,3.671294,168.69006,1.0,0.0
20230406T0300,-1.3197546,0.0,82.05628,3.4152596,161.56505,7.2000003,0.0
20230406T0400,-1.8697547,0.0,83.85634,3.0758414,159.44395,18.6,0.0
20230406T0500,-2.0797548,0.0,84.72061,3.0758414,159.44395,6.6000004,2.1311111
20230406T0600,-0.029754579,0.0,81.27838,4.198285,149.03624,9.3,54.363636
20230406T0700,3.2702456,0.0,73.60292,4.2136917,160.01689,18.6,48.727276
20230406T0800,6.360245,0.0,61.30982,3.96,180.0,31.0,41.21212
20230406T0900,8.610246,0.0,50.45596,4.896529,197.10272,79.0,12.121214
20230406T1000,10.370245,0.0,44.93506,4.6800003,202.61987,85.0,8.48485
20230406T1100,11.490245,0.0,40.454014,5.991594,212.73523,95.0,2.4242413
20230406T1200,12.390245,0.0,37.22012,6.638072,220.6013,95.0,2.4242413
20230406T1300,12.780245,0.0,35.76757,6.9153743,231.3402,94.0,3.0303025
20230406T1400,12.820246,0.0,36.395832,6.489992,236.30994,91.0,4.8484864
20230406T1500,12.590245,0.0,37.837162,5.8048253,240.25513,81.0,10.909091
20230406T1600,12.0602455,0.0,42.333927,3.219938,243.43495,92.0,4.242425
20230406T1700,11.460245,0.0,45.826847,1.8,270.0,97.0,1.2121224
20230406T1800,11.0602455,0.0,44.22375,1.5273507,315.0,95.0,2.4242413
20230406T1900,9.410245,0.0,58.236996,2.6208394,285.9454,84.0,1.2449493
20230406T2000,8.440246,0.0,65.9246,5.315336,208.30077,77.0,0.0
20230406T2100,8.750245,0.0,62.768723,3.9763298,185.19443,66.0,0.0
20230406T2200,8.650246,0.0,63.015255,5.771239,176.42366,75.0,0.0
20230406T2300,8.100245,0.0,66.89293,4.68,180.0,40.0,0.0
20230407T0000,7.900245,0.0,68.69328,4.3349743,175.23636,18.0,0.0
20230407T0100,6.940245,0.0,74.96276,4.0249224,169.69516,19.0,0.0
20230407T0200,6.4702454,0.0,78.10081,3.396233,147.99461,20.0,0.0
20230407T0300,5.9702454,0.0,83.01336,2.9024127,150.25511,70.0,0.0
20230407T0400,6.3002453,0.0,83.47206,3.0758414,159.44395,64.0,0.0
20230407T0500,5.6202455,0.0,85.543655,4.3349743,175.23636,71.0,1.206734
20230407T0600,6.1002455,0.2,81.047325,5.3999996,180.0,96.0,1.8181801
20230407T0700,6.1602454,0.3,83.27571,6.28713,193.24052,100.0,0.0
20230407T0800,6.0502453,0.3,87.3077,6.763786,205.20113,100.0,0.0
20230407T0900,5.790245,0.4,92.15314,6.6087217,209.35776,100.0,0.0
20230407T1000,6.9502454,0.3,86.976494,6.3690495,227.29062,88.0,6.666666
